"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Drug/Alcohol Induced"	"Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"May, 2018"	"2018/05"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Feb., 2019"	"2019/02"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Mar., 2019"	"2019/03"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"May, 2019"	"2019/05"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Jun., 2019"	"2019/06"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Jul., 2019"	"2019/07"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Montgomery County, PA"	"42091"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"May, 2017"	"2017/05"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2018"	"2018"	"May, 2018"	"2018/05"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Northampton County, PA"	"42095"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"May, 1999"	"1999/05"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Jan., 2000"	"2000/01"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Mar., 2000"	"2000/03"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Apr., 2000"	"2000/04"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"May, 2000"	"2000/05"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Jun., 2000"	"2000/06"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Mar., 2001"	"2001/03"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Apr., 2001"	"2001/04"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"May, 2001"	"2001/05"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Sep., 2001"	"2001/09"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Oct., 2001"	"2001/10"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Nov., 2001"	"2001/11"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Jan., 2002"	"2002/01"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Feb., 2002"	"2002/02"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Apr., 2002"	"2002/04"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"May, 2002"	"2002/05"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Drug-induced causes"	"D"	36	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Drug-induced causes"	"D"	18	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"May, 2003"	"2003/05"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Drug-induced causes"	"D"	21	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"May, 2004"	"2004/05"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"May, 2005"	"2005/05"	"Drug-induced causes"	"D"	37	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Drug-induced causes"	"D"	44	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Drug-induced causes"	"D"	45	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Drug-induced causes"	"D"	56	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"May, 2006"	"2006/05"	"Drug-induced causes"	"D"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Drug-induced causes"	"D"	47	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Drug-induced causes"	"D"	43	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Drug-induced causes"	"D"	52	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Drug-induced causes"	"D"	48	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Jan., 2007"	"2007/01"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Feb., 2007"	"2007/02"	"Drug-induced causes"	"D"	36	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Mar., 2007"	"2007/03"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Apr., 2007"	"2007/04"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"May, 2007"	"2007/05"	"Drug-induced causes"	"D"	40	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Jun., 2007"	"2007/06"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Aug., 2007"	"2007/08"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Sep., 2007"	"2007/09"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Oct., 2007"	"2007/10"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Nov., 2007"	"2007/11"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"Dec., 2007"	"2007/12"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Jan., 2008"	"2008/01"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"May, 2008"	"2008/05"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Jul., 2008"	"2008/07"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Aug., 2008"	"2008/08"	"Drug-induced causes"	"D"	43	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Sep., 2008"	"2008/09"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Oct., 2008"	"2008/10"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Nov., 2008"	"2008/11"	"Drug-induced causes"	"D"	25	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"Dec., 2008"	"2008/12"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"Drug-induced causes"	"D"	36	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Apr., 2009"	"2009/04"	"Drug-induced causes"	"D"	40	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"May, 2009"	"2009/05"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
